,Unnamed: 0,Source,Etype,Destination,TimeStamp,full_date,month_day_yr,month_yr,month,yr,Source_Names,Destination_Names
186,13957202.0,696047,emails,1108217,1511289533,2017-11-21 18:38:53,11/21/2017,11/2017,11,2017,Jose Ringwald,Lindsy Henion
1652,14082705.0,698163,emails,712255,1511997991,2017-11-29 23:26:31,11/29/2017,11/2017,11,2017,Hassie Anzalone,Deanna Getchius
2009,10276019.0,713444,calls,735202,1512080047,2017-11-30 22:14:07,11/30/2017,11/2017,11,2017,Laurice Eichenberg,Sid Demmy
1270,14098331.0,714105,emails,857138,1512085445,2017-11-30 23:44:05,11/30/2017,11/2017,11,2017,Garrett Sanfilippo,Richard Fox
838,14107970.0,712686,emails,857138,1512139350,2017-12-01 14:42:30,12/01/2017,12/2017,12,2017,Tyler Mann,Richard Fox
2273,10312354.0,735202,calls,592970,1512357056,2017-12-04 03:10:56,12/04/2017,12/2017,12,2017,Sid Demmy,Theodore Burns
1999,14146512.0,1847246,emails,735202,1512357100,2017-12-04 03:11:40,12/04/2017,12/2017,12,2017,Rosalia Larroque,Sid Demmy
395,10312366.0,592970,calls,1847246,1512357135,2017-12-04 03:12:15,12/04/2017,12/2017,12,2017,Theodore Burns,Rosalia Larroque
2316,10329927.0,713563,calls,786361,1512496368,2017-12-05 17:52:48,12/05/2017,12/2017,12,2017,Maia Ballerini,Sheilah Stachniw
2496,10329930.0,786361,calls,712803,1512496403,2017-12-05 17:53:23,12/05/2017,12/2017,12,2017,Sheilah Stachniw,Celsa Combe
394,10340357.0,387200,calls,1847246,1512577793,2017-12-06 16:29:53,12/06/2017,12/2017,12,2017,Augusta Sharp,Rosalia Larroque
173,10353382.0,1376868,calls,1108217,1512678125,2017-12-07 20:22:05,12/07/2017,12/2017,12,2017,Timothy Gibson,Lindsy Henion
813,10415682.0,857138,calls,714105,1513159840,2017-12-13 10:10:40,12/13/2017,12/2017,12,2017,Richard Fox,Garrett Sanfilippo
2085,10491631.0,713275,calls,735202,1513742872,2017-12-20 04:07:52,12/20/2017,12/2017,12,2017,Velvet Tavana,Sid Demmy
815,14421203.0,857138,emails,714046,1513907216,2017-12-22 01:46:56,12/22/2017,12/2017,12,2017,Richard Fox,Adriene Carbonella
80,14501497.0,698163,emails,718651,1514361804,2017-12-27 08:03:24,12/27/2017,12/2017,12,2017,Hassie Anzalone,Josie Lee
